amount,sender_account_age,receiver_account_age,is_fraud,sender_account_id,receiver_account_id
2.44,3594,928,0,2690,1292
60.39,3152,906,0,2721,1921
275.79,2422,3043,0,2814,4816
194.94,1280,517,0,4311,2192
17.26,2283,1288,0,4592,4425
48.38,2207,1971,0,3355,3035
20.75,2372,151,0,1175,4572
73.16,1624,199,0,3894,2205
100.84,1289,1083,0,4033,2177
93.57,449,105,0,4272,4525
20.01,3442,513,0,4743,2665
7.42,1064,2240,0,3167,1720
1.22,246,1001,0,1625,4612
43.74,2663,2027,0,4083,2965
49.91,1685,361,0,1876,3446
9.7,2606,2688,0,3456,4115
24.06,1734,2792,0,2572,4491
50.44,1100,1931,0,2261,2149
12.71,99,902,0,3945,4792
23.7,2294,2454,0,4404,4032
25.26,2458,1755,0,3852,1147
8.176156592629818,27,781,1,4875,4022
171.42,599,3530,0,4046,2545
35.21,134,3204,0,4530,4991
28.2,2510,2659,0,2626,4305
63.29,1271,1842,0,2161,4875
35.82,2910,1562,0,4994,4260
129.63,2779,1928,0,1958,1780
36.22,1177,3547,0,1663,4849
49.3,1159,1573,0,3776,2681
69.15,2229,2304,0,4955,2420
26.98,2521,584,0,4893,3627
38.99,3566,2254,0,4577,1832
40.03,220,736,0,1148,4393
151.38,332,449,0,4108,4001
6.33,1117,2064,0,3379,3898
17.91,1974,2739,0,4654,3676
20.77,2912,1885,0,4936,1050
2.74,2637,3638,0,2941,3208
193.63,1187,2510,0,2127,1555
17.63,485,638,0,3516,3494
3.12,3187,2448,0,3436,1492
336.45,844,1644,0,1997,3865
62.36,2585,1518,0,1080,2340
474.41,2073,310,0,4991,2417
33.57,1782,380,0,1763,3845
21.78,265,2952,0,2944,1472
568.04,837,1712,0,3364,3614
43.25,3196,2468,0,1728,2939
9.54,2432,1485,0,3471,3495
216.44,225,654,0,1029,3903
830.97,318,2449,0,4545,3497
5.96,2525,2505,0,2505,2548
5.14,150,483,0,2852,2963
50.66,2004,930,0,2406,4959
78.17,2332,2998,0,4503,3263
143.16,875,800,0,4941,1286
20.62,336,3177,0,4808,3787
105.15,3348,392,0,2499,4484
1279.19,868,3337,0,1969,3959
1121.47,3167,98,0,1484,4629
2.65,674,397,0,4484,4232
34.63,1942,3372,0,2897,3808
247.53,490,1993,0,3835,1712
65.17,896,1691,0,1799,3938
63.53,1322,1286,0,3483,4053
8.37,2175,13,0,1368,2708
1017.5337078601208,19,2231,1,3510,3938
64.66,106,1689,0,3644,1412
27.25,2196,3177,0,4906,3492
607.92,2732,695,0,3149,1585
289.31,1573,2091,0,4297,3062
85.08,601,1024,0,4382,1445
59.45,1342,2584,0,1063,2318
4.46,2379,2834,0,1476,1947
13.81,2320,1086,0,3870,2984
60.7,3126,2156,0,2437,4252
311.7,365,3431,0,3822,4386
34.6,579,262,0,1289,2942
13.72,1074,3465,0,1580,3286
96.4,2101,129,0,1360,1573
23.8,2578,2901,0,4943,3633
9.25,2521,516,0,3834,1413
16.43,3040,3006,0,4045,3205
12.59,1961,1464,0,1723,3212
567.36,3059,918,0,4472,3586
20.66,35,3215,0,3287,4032
40.62,1265,1998,0,2267,4384
76.83,2794,1712,0,4346,1677
5.14,2053,3008,0,4368,2332
17.22,1542,2532,0,3288,3834
3.07,3049,3383,0,4970,1439
101.78,3101,3181,0,3439,3800
75.4,2047,3581,0,3738,3509
300.62839447802105,18,961,1,1874,1482
509.55,2391,2411,0,4669,3388
28.5,2070,3513,0,3421,3163
9.59,658,2217,0,1174,4876
844.92,2388,1390,0,2016,1911
137.45,1156,2225,0,1160,2963
86.19,1941,1561,0,1983,2560
112.1,1571,1558,0,1763,1328
24.92,944,1126,0,1021,1917
76.22,264,2621,0,3595,1176
240.28,1971,2534,0,1067,4660
274.36,1292,2905,0,4773,4042
16.79,688,3342,0,3537,3995
50.53,342,789,0,1958,1223
13.98,310,2641,0,3106,4915
27.2,1269,2634,0,4589,2620
29.02,484,2148,0,2211,3134
94.42,1031,2427,0,3055,4142
9.94,1341,759,0,2966,3881
49.95,2201,2260,0,4292,4004
28.04,134,2947,0,1669,1787
41.03,898,2827,0,3793,1999
40.36,3276,2997,0,4291,3031
133.73,1217,907,0,2993,1035
758.6,653,908,0,4330,2194
11.11,3368,1434,0,4502,1096
2.28,2326,2234,0,1787,2346
16.02,1726,440,0,4319,3183
115.53,2209,274,0,4618,4477
380.1,3125,2086,0,1550,3814
28.14,2850,1149,0,3467,3018
18.61,2638,1047,0,2105,1376
6.56,1732,1272,0,3190,1696
13.37,69,1298,0,1143,3739
50.58,1456,992,0,1871,2621
171.17,2460,2147,0,2803,3225
1.36,2832,1457,0,4605,2782
4.62,1190,1399,0,2986,4852
20.43,3152,152,0,4468,2093
310.92,3165,3448,0,3804,3855
104.26,1617,390,0,2985,3829
112.38,3122,3412,0,2201,3791
74.65,2459,1875,0,2043,4861
10.87,1346,1815,0,2805,4942
76.2,700,2341,0,4902,4926
7.22,2784,316,0,1567,1948
170.43,2484,3032,0,2858,4943
165.73,2668,2722,0,1768,2982
63.34,1201,2110,0,2425,2360
30.87,2295,710,0,2484,4326
424.42,1500,1285,0,3394,1088
44.43,686,2278,0,4926,1230
10.15,55,1262,0,1851,4397
1.97,1881,100,0,4885,4719
32.77,1760,184,0,4480,4145
136.38,913,396,0,3479,1929
32.24,1749,2024,0,2900,3956
103.93,1634,2630,0,2253,4876
5.14,1179,1482,0,2501,1388
183.29,26,3613,0,2125,3523
549.0132679986649,13,2547,1,3708,1889
379.11,2942,885,0,2690,1891
36.2,1061,3102,0,2106,1301
0.91,3253,405,0,3739,1993
24.92,1625,2099,0,1196,3291
31.08,2917,2174,0,2251,2699
41.39,508,1808,0,2456,2798
18.93,3013,860,0,3906,2884
110.18,648,528,0,2717,1369
139.76,2137,1657,0,1511,2390
1454.23,1384,1693,0,2766,2274
12.38,158,2772,0,3329,2730
2.1,2401,2111,0,4341,1825
13.68,1346,1935,0,1199,3145
13.74,2802,1119,0,2113,2454
720.6,2924,3248,0,4538,4277
6.53,1244,3212,0,3863,1130
273.91,1036,867,0,4009,1405
5.22,3640,2572,0,1451,4597
99.75,1889,2233,0,1427,1599
29.15,899,3058,0,1281,2530
43.54,1916,2363,0,3527,1497
82.27,1748,1656,0,3539,4294
394.16,2749,2132,0,1403,4511
60.67,2937,1874,0,2771,2937
19.49,2046,3412,0,1921,2581
42.14,1305,1282,0,3608,4141
13.45,544,1974,0,4566,1397
129.48,1652,3608,0,3282,2239
0.84,1566,972,0,4601,1967
26.66,2314,2615,0,1144,4688
237.76,803,3108,0,4839,4646
1.97,561,200,0,3364,1156
64.73,3629,525,0,4220,1937
19.81,2611,1793,0,3292,1986
359.91,3389,1228,0,2240,1924
296.87,151,2353,0,3419,4667
25.75,3184,786,0,1938,2159
7.93,804,745,0,2398,3535
10.27,3354,3626,0,4116,2552
7.41,3105,3010,0,4501,2278
85.77,3417,981,0,1008,4748
12.13,1981,1367,0,4591,1910
6.42,761,778,0,3264,3314
26.46,1480,162,0,2137,2161
222.8,2675,1864,0,4530,1832
36.19,706,2760,0,3331,4810
33.11,1168,2929,0,3805,4699
2692.10392649209,19,398,1,1426,1293
17.53,1390,2080,0,1765,2392
139.16,3248,1057,0,2890,3160
106.63,2551,1029,0,3458,3468
15.99,696,1147,0,4858,4202
261.54,1875,979,0,1773,3830
56.56,2631,1130,0,4922,2293
40.422520523928725,1,2453,1,4985,1069
7.64,2902,2246,0,3075,1279
5.76,704,1773,0,4904,1198
24.11,2302,1023,0,1192,4836
47.08,3167,1284,0,4131,2940
42.72,1113,1207,0,2027,4199
27.12,37,3549,0,2002,3207
47.91,1769,2293,0,2938,3408
5.16,378,2713,0,4702,1373
106.24,563,615,0,2150,1490
798.35,1607,1306,0,2508,2689
265.76,262,1717,0,1543,4015
28.53,2392,1001,0,1478,3331
77.33,2195,893,0,4394,2699
13.83,1752,290,0,1622,3089
152.71,392,998,0,3186,3168
350.53,1509,2969,0,4380,2844
12.0,2257,1898,0,3504,4966
272.04,2022,2459,0,3409,1425
20.07,2790,3537,0,2855,4949
37.53,55,102,0,4526,1773
23.41,2595,1870,0,1931,4307
36.51,1883,423,0,4161,4399
205.5,1920,489,0,4875,2766
45.32,1268,484,0,1011,2642
58.04,2431,2405,0,4756,1162
3.7,3522,1977,0,4561,2775
13.13,2295,385,0,4544,1452
22.72,1532,308,0,2520,4503
23.46,3097,3240,0,1271,1270
24.48,2921,2597,0,2297,4529
5.16,1082,2185,0,2879,2566
8.34,1833,158,0,3311,1392
1.15,1614,1480,0,2041,3791
156.33,2267,1657,0,3814,4654
40.65,522,3065,0,2094,3548
9.48,325,1162,0,3172,1159
150.78,1238,1846,0,1834,2375
9.44,1136,2736,0,1249,4835
97.29118302090373,19,164,1,3021,4276
19.43,62,1388,0,3327,4057
47.17,3125,744,0,3583,4477
16.69,2859,602,0,4330,1272
31.23,1190,1142,0,3285,3597
22.0,117,228,0,1358,2707
412.8,2369,1518,0,2637,1783
4.27,2108,3566,0,3544,2296
43.52,2152,1500,0,1694,2241
34.68,3519,346,0,3891,3201
47.96,1608,772,0,3847,2684
3.77,367,1588,0,1313,1781
247.06,32,1008,0,2755,4356
70.74,1859,918,0,4885,1493
36.49,2678,2635,0,1474,2084
548.54,3251,3560,0,1660,2764
19.54,1398,1553,0,2968,4898
26.99,2008,3155,0,2111,3702
1.21,1293,2420,0,2486,4465
20.02,2627,1416,0,1121,2983
4.36,2415,1527,0,1246,2722
30.09,803,2353,0,4168,2205
6.91,1243,3621,0,3947,2092
15.54,3311,3572,0,3489,3913
56.91,2698,2336,0,3464,3511
243.0959791152187,27,697,1,1559,2482
27.94,2302,887,0,2288,1621
1000.14,349,3361,0,1605,2165
3.44,2554,144,0,3799,1597
87.44,2014,2074,0,1462,3597
15.27,1557,3185,0,1298,2780
24.14,731,158,0,1742,4332
0.37,2807,2297,0,2538,4062
6.04,90,3050,0,2794,4750
82.9,1348,231,0,3786,4229
5.64,1324,1742,0,3801,1091
66.77,1752,2197,0,4175,4723
21.15,3560,2168,0,2711,4758
4.7,416,1558,0,3647,1001
64.79,2937,3278,0,4668,2899
84.22009829070247,10,2514,1,1126,2379
19.36,2916,1339,0,4583,3460
2.13,883,2397,0,3755,3372
44.01,890,3528,0,2644,4795
49.72,40,1581,0,2712,2370
339.53,1776,3481,0,2171,2236
3872.86,3648,778,0,2592,2490
2.72,151,3446,0,3487,1711
161.13,1653,1434,0,3716,1787
27.53,1871,2603,0,1526,4172
123.36,2480,3022,0,4113,2087
31.76,1899,1748,0,2589,2484
16.52,3334,1616,0,3142,4490
63.96,536,711,0,1670,4082
61.31,1833,318,0,3090,2368
30.86,2336,2181,0,1708,3500
45.96,272,1649,0,2455,2630
9.22,1250,2137,0,4845,4656
26.61,2996,1698,0,3945,1452
1.13,3253,2285,0,4931,1414
90.33,881,431,0,4639,3126
22.22,3050,2700,0,1881,1351
98.45,3562,1245,0,2765,2569
181.82,2224,525,0,3202,2053
75.66,2336,685,0,4674,4320
60.05,2458,3364,0,4006,4044
2.26,834,2200,0,4948,2751
480.1,2489,1912,0,3657,1251
416.48,2901,346,0,2537,4086
19.04,1336,232,0,1217,4110
84.82,2865,2156,0,1934,3746
2.64,3507,1220,0,3079,3468
33.42,665,1090,0,4248,1149
3.12,2153,1150,0,1063,3953
45.96,1532,1264,0,4598,2717
10.17,1688,1633,0,1234,3536
8.84,371,516,0,2442,4191
101.46,2169,1871,0,3601,4311
62.92,3114,870,0,3373,1525
22.06,2314,3134,0,3699,4075
18.2,3646,1391,0,1995,2809
37.72,1030,3558,0,1911,4569
11.34,1011,3363,0,2345,2007
6.27,1294,871,0,1222,1369
6.84,2519,2313,0,1095,1133
48.99,1795,2042,0,3104,1067
70.98,1398,214,0,3339,4373
80.46,1985,2498,0,4556,2642
49.26,2691,2864,0,4040,2947
3.56,2692,2121,0,1591,1049
6.34,1545,522,0,1153,2519
9.97,1056,203,0,1365,1055
132.91,369,998,0,3301,2922
101.58,1051,1903,0,1176,2797
49.04,1950,187,0,4255,2207
102.24,1778,687,0,4161,4851
220.16,2192,43,0,1044,4729
4.19,380,3047,0,1901,2449
6.25,2614,544,0,2077,4700
3.49,737,3109,0,4906,4201
15.92,566,1243,0,4647,1873
439.22,2033,2174,0,2538,4454
4.93,1949,1867,0,4775,3278
204.3,2007,3441,0,2067,2681
30.93,290,3605,0,3126,2069
129.13,1927,2011,0,4064,2894
24.46,562,2870,0,3338,1753
2.39,223,2922,0,4722,4496
40.84,2893,3157,0,2696,4845
18.73,3086,2537,0,1503,1281
27.96,705,621,0,4532,1755
16.76,8,978,0,3265,3297
130.44,1912,2896,0,4190,3777
3.61,3487,3274,0,1778,3369
1.28,3147,2629,0,3504,1947
58.33,3431,486,0,3256,3103
434.26,1965,1772,0,1145,2379
109.14,1979,1579,0,2616,2110
8.29,3360,3467,0,3339,4672
13.14,3270,2782,0,1921,3102
25.96,3210,3208,0,1296,2557
44.92,1124,2317,0,2544,1109
55.87,3597,3079,0,2169,1896
99.69,435,2070,0,4996,4482
59.31,1857,2891,0,2661,1928
29.75,1289,2157,0,4818,3640
8.24,959,1686,0,2904,4918
211.79,1878,883,0,3231,2364
11.65,2580,578,0,1145,3661
13.74,1373,1881,0,3814,4633
138.61,898,2046,0,2889,1149
101.78,3068,1341,0,3520,3677
45.26,1563,2119,0,3581,3495
10.82,1386,2619,0,3750,4896
7.04,202,2575,0,2548,1354
193.19,3172,267,0,4387,3694
16.83,2944,2978,0,2476,4181
1.02,594,1901,0,1465,4512
1.1,1193,2944,0,1268,2197
29.98,953,1772,0,2467,1018
13.39,452,1609,0,1885,2149
7.89,3052,1516,0,4437,4102
107.22,1813,3457,0,1174,1840
106.98,20,773,0,3699,3079
116.41,666,2670,0,1057,1552
29.1,971,2860,0,1517,4575
26.35,2176,1388,0,2180,1208
7.75,1728,1971,0,2044,4768
11.78,1956,3094,0,2324,4575
72.55,2311,2409,0,2914,4212
22.59,1726,3164,0,4663,3567
3.04,2028,2819,0,4069,2599
26.01,114,1979,0,3994,4736
70.47,2776,1958,0,2517,1889
56.54,1805,2084,0,3557,3286
7.16,2208,2873,0,3638,1555
12.19,2736,1709,0,2401,1982
1.0,3344,806,0,3988,4867
37.43,1861,363,0,3652,2384
70.77,1287,773,0,3688,1489
52.99,642,695,0,4507,3005
23.08,1432,2316,0,3278,3108
15.01,2409,2708,0,1806,4347
216.11,996,529,0,2766,1768
4.78,72,339,0,4376,2766
16.17,3207,2108,0,1522,2493
27.94,3056,379,0,4458,3936
2.87,366,1307,0,4850,2865
81.19,174,2286,0,2448,4293
44.41,694,919,0,4874,3915
246.36,2287,2383,0,3179,4955
12.52,2016,3329,0,4075,4924
102.48,3362,2189,0,4556,3993
196.36,352,2581,0,2398,2469
6.04,2252,349,0,1423,3503
7.19,1665,1280,0,3395,3613
33.53,1795,2587,0,2418,1211
127.28,2247,2502,0,3529,3960
130.88,3286,748,0,1893,1536
112.99,849,2803,0,3146,4046
34.65,3050,375,0,2516,3242
88.68,729,40,0,2425,4656
137.1,1741,2860,0,1979,3868
1.7,1155,33,0,1953,4202
254.75,1526,8,0,4800,3112
198.02,3542,2482,0,3217,1707
86.5,2178,2763,0,2898,2375
105.71,2294,1643,0,3108,4136
51.72,2327,2318,0,2135,1742
64.02,2665,1407,0,3895,3193
24.44,2274,3341,0,4407,4611
16.95,902,1998,0,4137,4817
22.96,713,181,0,3799,2881
17.73,1087,35,0,3600,1165
227.4,3168,3327,0,1397,4454
306.65,2931,1030,0,4118,1298
98.54,896,772,0,3803,1048
3.85,3329,2282,0,3145,1805
92.73,3611,247,0,3196,4567
29.65,2793,1004,0,2447,1461
18.51,2046,1549,0,3533,3049
120.63,103,1964,0,4597,2842
32.03,2862,3639,0,3928,3806
5.72,3396,2815,0,2296,2804
11.69,1806,2027,0,1423,4972
19.78,2866,2785,0,2880,4763
14.27,1217,3047,0,1686,1594
144.78,487,114,0,4061,4925
6.37,1620,1933,0,4269,2525
3.33,1444,2242,0,3739,3225
5.23,2817,3509,0,1904,2022
24.35,2900,168,0,1212,3555
41.99,1222,538,0,3221,2451
81.0,1338,2455,0,1811,4618
86.23,1417,226,0,4230,1270
190.11,826,3064,0,1523,1969
14.36,3212,2475,0,1774,2620
113.09,928,2309,0,3128,4276
73.47,512,1607,0,3479,1306
9.23,3402,1911,0,2114,4976
10.22,3313,1082,0,1633,4561
3.14,939,234,0,3348,2670
54.56,2423,451,0,1763,2521
6.51,317,2230,0,1346,2331
342.31,77,280,0,4671,3392
228.81,2427,2533,0,3279,3475
8350.161658593071,9,2046,1,2861,2963
26.23,3251,739,0,1365,1683
35.99,629,2539,0,1407,4078
35.57,933,575,0,3620,3211
2.28,1285,1243,0,4073,3742
27.18,3031,772,0,3088,1001
362.36,2272,299,0,4282,1167
13.59,3133,2623,0,1093,2169
32.21,2999,2968,0,1210,2477
21.72,933,1107,0,2176,4796
133.96,3594,3331,0,3950,2908
72.17,2925,2271,0,4096,1404
39.98,703,3425,0,3187,3693
45.12,1006,1299,0,2602,3552
4.23,3072,1431,0,4334,1232
35.89,377,52,0,2058,3764
8.54,484,2003,0,3308,3482
11.32,2789,1094,0,2530,4508
9.63,1509,2461,0,2389,1493
15.55,3262,1102,0,4182,3950
138.58,729,768,0,1706,3394
33.72,2416,3444,0,2219,3424
11.45,2260,2411,0,1538,2196
19.81,3259,2625,0,1906,3554
16.24,326,499,0,3182,3593
48.21,75,2645,0,4828,1346
105.83,523,2080,0,1343,2791
207.49,1270,1501,0,3676,4758
8.38,2079,209,0,1670,2282
10.04,1602,2688,0,1336,3182
38.93,3227,2541,0,3817,1714
23.93,3630,2640,0,2491,4066
7.21,2178,2559,0,4223,4547
19.46,3370,2482,0,4129,1690
11.3,3278,1895,0,2664,1351
54.4,2554,2142,0,1516,1018
28.63,715,3212,0,4789,4326
340.64,1245,1479,0,3451,1725
1258.8148589653154,2,345,1,3000,1109
165.07,3077,2717,0,1083,2433
6.12,2117,2382,0,4449,2331
7.94,2309,1959,0,1111,3566
12.7,3360,785,0,3745,3544
21.51,2173,2790,0,3059,2244
16.25,2852,3554,0,4922,4387
545.22,2598,940,0,1885,3282
4.66,1267,2971,0,2386,3772
80.73,2112,1177,0,2813,3586
25.16,35,1480,0,1605,4039
58.56,2058,987,0,3983,3006
5.43,1568,2192,0,4420,4625
11.39,673,771,0,2860,2525
1.54,207,1538,0,1635,2472
51.69,2053,757,0,1473,2345
25.2,775,3331,0,4799,1967
4.7,746,1038,0,2503,1281
5.31,327,2766,0,3732,1216
1.41,2342,2719,0,1611,1114
436.55,2909,3151,0,1805,3151
62.92,351,3501,0,3884,1127
10.08,785,1413,0,1528,1541
1534.86,414,1362,0,1042,4859
5.9,3334,2903,0,3555,2946
12.04,1405,3058,0,2821,1151
26.13,2436,276,0,4769,4772
48.1,3379,1593,0,2593,4015
75.32,573,1736,0,1905,3928
3.26,802,1963,0,3037,1609
107.79,1978,421,0,1254,1097
218.76,3489,1949,0,4649,2297
29.49,1629,3389,0,1033,4543
32.77,1585,2494,0,1917,3496
16.06,1086,208,0,1031,1082
146.65,1994,2518,0,1250,4513
2.19,2725,405,0,3563,4020
23.09,232,3378,0,4748,2835
58.86,3108,2002,0,1802,4628
232.47,27,2330,0,1146,1808
93.51,769,2782,0,3766,3948
118.32,2523,760,0,3748,4930
1.36,165,3075,0,2289,4173
59.71,949,1267,0,2437,4567
9.81,769,459,0,3462,2759
7.88,1377,1936,0,4351,2208
6.76,2763,1872,0,4971,2967
16.91,2706,953,0,2967,2410
243.42,1288,2645,0,1052,3135
294.0,2322,1614,0,2657,1970
22.64,1112,3495,0,4645,2167
33.07,1280,3155,0,3077,1882
16.51,3631,3636,0,3637,3538
5.19,3029,2032,0,2814,3267
2.52,1124,69,0,4051,3089
43.54,1350,592,0,1270,3967
33.17,299,1681,0,1160,3134
43.34879136991033,18,3106,1,1949,4403
134.75,1935,1526,0,3128,3473
36.13,1767,2966,0,4118,3146
79.05,1432,3510,0,3851,4776
39.48,482,654,0,2909,4445
10.96,2681,844,0,3015,4955
4.83,2100,3297,0,2411,2505
134.86,1025,1662,0,1756,4632
11.3,915,3387,0,1872,4332
165.38,1218,3526,0,4928,2092
14.25,3005,1135,0,1945,2040
39.05,2730,34,0,3448,2908
35.67,2983,2916,0,4100,3000
70.21,2144,3041,0,2027,1453
27.8,337,3392,0,3398,2800
11.82,2075,2121,0,2274,1872
144.05,2901,1334,0,2187,3880
38.26,2288,3058,0,2578,1960
14.9,93,3337,0,1380,2041
107.29,580,93,0,1147,4050
27.07,1347,2951,0,3986,3905
93.46,732,339,0,1401,3404
7.89,1877,3350,0,3143,3495
78.31,2394,2009,0,1146,3378
27.32,3248,1287,0,3222,1083
174.26,3021,754,0,4598,3602
14.16,273,1125,0,4415,1297
16.46,107,2322,0,4663,4929
79.71,2770,1240,0,2631,2544
110.16,1277,2941,0,3727,4144
268.59,2442,585,0,4459,2547
12.71,1805,2401,0,1269,1453
4.36,2762,1590,0,1485,2710
33.23,455,2710,0,4184,1435
20.68,168,538,0,1842,1430
162.98,1353,158,0,2588,4024
10.0,2434,2442,0,3400,3642
5.27,89,724,0,1041,3548
39.28,3409,2210,0,1793,2940
7.18,245,930,0,4574,2167
11.54,2242,2108,0,3672,3217
21.73,1910,1829,0,1728,1102
126.01,1910,675,0,4523,3117
29.9,1029,259,0,1759,1208
62.05,3321,2120,0,4873,2149
6.93,3147,2901,0,4176,2311
4.2,3051,3479,0,3802,2049
44.64,2189,2586,0,1243,3140
53.04,1042,1333,0,2799,2600
12.15,2724,3352,0,2753,4808
88.5,2623,1943,0,1739,3841
17.45,722,2504,0,2535,4508
165.63,395,1456,0,4855,3358
237.34,1533,746,0,1171,3962
11.58,386,3052,0,2117,2073
38.96,2416,2619,0,3992,3389
10.37,2911,2700,0,1550,2775
124.82,2958,1740,0,4661,4776
31.08,1993,153,0,2205,3139
51.75,405,3175,0,1327,3282
19.09,2508,2654,0,3964,2908
17.16,592,3037,0,1002,2490
27.31,3151,2023,0,2679,3848
93.67,25,20,0,4105,4633
45.02,3375,2714,0,1890,1077
171.66,2765,1823,0,1183,4240
31.27,3046,3487,0,1522,3425
25.63,718,3262,0,2089,1379
35.37,3442,2025,0,3931,4580
61.34,2361,3286,0,2697,4471
64.13,3058,1485,0,3051,1026
76.77,1439,1180,0,4134,2266
129.04,2654,3486,0,3156,4610
3.03,1747,2151,0,4145,1147
19.34,2281,1496,0,1661,1477
184.94,1105,673,0,1263,4711
24.12,2002,3332,0,4806,1160
24.74,2494,2408,0,4895,2589
2.97,3112,2045,0,4272,3015
199.01,46,1367,0,2074,1734
43.35,3075,48,0,1838,2629
25.77,2133,2614,0,1509,2413
37.56,1068,983,0,4166,4129
13.66,1836,3038,0,4122,4471
14.86,1029,265,0,3674,4111
95.15,932,3450,0,3690,4046
76.24,278,3053,0,1547,3602
11.49,1432,129,0,2368,4615
67.88,2188,2447,0,4947,2815
11.09,2640,729,0,4017,2872
46.56,2136,2458,0,4457,2975
3.68,35,2329,0,3272,1920
30.74,505,776,0,4698,3796
69.79,885,222,0,4547,3337
2153.13,111,207,0,4108,1768
235.73,1714,1412,0,2284,3134
57.13,1308,851,0,4584,3143
533.09,352,2643,0,2039,2410
40.64,2556,1101,0,4899,2431
281.45466295496857,25,2029,1,1450,3939
1.87,3472,3020,0,2773,2144
32.88,1049,1481,0,3016,2153
91.07,1166,2461,0,2570,3172
50.2,3442,1973,0,1528,1473
25.55,2089,2739,0,2577,2201
70.84,1891,1133,0,2792,2291
24.07,1696,3418,0,2957,3221
41.82,2361,1612,0,2265,4101
3.94,2064,2396,0,3951,4130
49.14,1837,831,0,4689,3431
62.59,227,1257,0,4387,4010
77.3,2306,122,0,4070,4520
50.02,125,2673,0,2302,2956
18.38,597,1495,0,1713,4688
6.92,232,3387,0,4666,1668
33.67,3551,3646,0,3567,2402
31.66,1469,3014,0,4465,1722
84.6,2383,1333,0,4236,3203
44.8,3239,1490,0,1315,2162
6.14,3167,684,0,1365,2601
1061.1,3114,2845,0,2718,1240
46.09,1231,1953,0,3358,2795
16.61,2003,962,0,1744,2787
11.2,1269,2619,0,1901,3337
15.5,1449,1195,0,2705,4751
146.95,3512,1186,0,1427,4132
155.0,1683,865,0,1874,2925
70.14,523,258,0,2255,4807
3.3,74,948,0,2702,4274
25.84,1474,85,0,2144,2692
241.79,2713,1884,0,2242,3934
20.21,208,3276,0,1197,3761
39.56,2424,1178,0,4691,2715
17.49,1315,1800,0,2129,4145
165.02,331,2832,0,3290,2350
61.53,500,248,0,1755,2839
491.3,3153,1355,0,4651,2985
7.55,1292,2490,0,1287,2381
195.51,2093,719,0,2849,4757
58.71,2157,2371,0,1452,4348
0.4,302,2947,0,2130,4559
2.55,3440,157,0,2842,2094
214.51,2796,26,0,2069,1981
54.62,2576,2304,0,3275,1731
21.99,2880,612,0,4449,3990
43.27,152,2914,0,4090,1494
132.32,1902,1347,0,1750,3334
199.07,1152,3188,0,3143,1429
344.9522397697274,10,3223,1,1304,2170
403.19,364,60,0,3370,3710
566.03,1945,765,0,2904,1179
12.17,3289,1156,0,1141,3759
5.44,2864,2018,0,4561,1396
140.04,3611,1631,0,1844,2217
101.83,1298,662,0,1224,4927
105.77,3568,2155,0,2730,1567
45.78,1130,1542,0,1629,4192
8.78,1405,1674,0,1877,2932
1183.03,2496,3415,0,1926,2461
151.09,3629,798,0,4346,4522
35.95,2786,2627,0,2194,1499
8.9,372,632,0,4929,1831
53.98,3476,3026,0,4053,1776
31.97,2498,2466,0,3575,2739
76.77,1758,1097,0,2555,1720
2.36,1794,2600,0,3048,4496
13.62,1914,2930,0,2329,2597
14.27,3401,3174,0,2744,3834
1507.88,3419,1021,0,1488,4541
16.32,1894,1241,0,3125,2782
529.91,785,1606,0,1260,3862
1.49,1313,912,0,4865,1224
86.53,1574,1271,0,4243,3044
32.09,1685,963,0,2651,3388
308.27,256,1525,0,4204,2702
32.64,757,1783,0,4601,3628
14.57,1363,1721,0,4875,4918
204.38,2065,2952,0,2296,4937
24.56,502,484,0,3506,2454
95.99,1761,451,0,4636,4329
70.4,3380,1700,0,2433,3869
26.78,1258,3647,0,1114,3134
45.29,852,950,0,2250,1736
19.95,784,2701,0,4397,2310
29.25,2419,2900,0,4845,4440
17.83,586,2841,0,4261,1840
47.89,81,2848,0,4470,1703
503.8,1144,82,0,3709,2390
14.57,1786,2097,0,4311,3383
2178.62,1134,166,0,4344,3012
15.5,2253,1432,0,3255,4713
166.51,2386,698,0,3441,1212
138.9,878,2612,0,1743,4852
99.31,1239,3354,0,2265,2377
29.57,2614,1732,0,3663,3290
45.24,2907,2319,0,2685,3496
5.08,2262,2257,0,4411,4548
54.9,2118,780,0,1043,4862
1.77,1570,1841,0,1219,4271
17.32,1483,3497,0,4908,1125
37.43,3199,2816,0,1961,3596
7.37,1484,2553,0,1670,4777
3.29,450,2734,0,4238,2290
123.46,3450,2752,0,4933,4816
5.66,3588,2314,0,1203,3460
4.14,532,1694,0,1027,4775
2666.19,1839,689,0,1391,1496
25.5,321,2041,0,3209,4689
201.92,2573,2702,0,3961,4186
4.22,3293,1879,0,2401,3695
36.5,1672,9,0,2828,3788
3.88,2515,1695,0,2692,2998
15.84,998,2121,0,4440,4664
1263.82,2023,884,0,4881,4505
54.84,1466,1448,0,1526,3132
204.52,1993,129,0,3317,3176
0.65,1572,488,0,4589,2781
46.71,2519,3491,0,4239,1942
3.4,601,1871,0,1338,2872
39.28,972,1470,0,3601,3617
478.26,1595,1754,0,2326,3556
50.7,1269,984,0,4775,2969
1057.7905307223461,4,1277,1,3177,4154
75.35,2451,3297,0,4799,1202
33.01,2898,1671,0,1270,1851
218.13,822,1382,0,1472,1560
